year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1043,147,46.53,1.23,52.33,0,46.91,12,0,8253,3424,146,1631,0,3052
2023,3,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",362,43,10.1,1,12.54,0,19.36,4,0,2582,469,122,432,0,1559
2023,3,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",27,2,0.79,0,0.21,0,1,1,0,89,34,0,9,0,46
2023,3,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3014,344,90.27,4.85,154.21,1.25,93.42,32,1,16647,6262,223,4985,159,5018
2023,3,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",15,6,1.78,0,4.1,0,0.11,0,0,223,73,0,148,0,2
2023,3,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",75,11,3.17,0,5.16,0,2.68,1,0,1430,1101,0,172,0,157
2023,3,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",384,48,11.59,0.69,19.17,0,16.55,7,2,2190,477,27,506,0,1180
2023,3,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2593,453,62.17,11.8,310.66,0,68.37,38,2,23931,3817,1181,14218,0,4715
2023,3,YX,Republic Airline,EYW,"Key West, FL: Key West International",203,51,2.36,0.75,42.63,0,5.26,0,0,2265,97,26,1765,0,377
2023,3,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",6,1,0,0,0,0,1,0,0,132,0,0,0,0,132
2023,3,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",9,1,0,0,1,0,0,0,0,30,0,0,30,0,0
2023,3,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",106,31,5.36,0,17.94,0,7.7,2,0,1233,346,0,471,0,416
2023,3,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",170,29,7.28,0,8.86,0,12.85,2,0,1727,545,0,322,0,860
2023,3,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",114,14,2.18,0,7.38,0,4.44,2,0,1365,809,0,255,0,301
2023,3,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",29,2,0,0,1.34,0,0.66,0,2,83,0,0,38,0,45
2023,3,YX,Republic Airline,HPN,"White Plains, NY: Westchester County",68,11,3.2,1.61,5.62,0,0.57,1,1,511,210,138,150,0,13
2023,3,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",43,8,1.05,0.51,4.61,0,1.83,0,0,299,63,35,166,0,35
2023,3,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",478,55,14.21,0,29.59,0,11.2,7,0,2911,1041,0,1204,0,666
2023,3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",89,18,3.01,0,11.71,0,3.28,0,0,864,155,0,459,0,250
2023,3,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",1,1,0,0,1,0,0,0,0,51,0,0,51,0,0
2023,3,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",190,27,6.77,0,12.2,0,8.02,1,0,1659,287,0,382,0,990
2023,3,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",916,137,43.74,2.2,47.15,0,43.91,12,0,7212,2775,89,1470,0,2878
2023,3,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",134,23,6.56,0,13.88,0.53,2.03,0,2,1220,741,0,402,9,68
2023,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1541,202,41.44,7.35,122.39,0,30.82,23,1,9428,2336,431,4913,0,1748
2023,3,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",61,2,0,0,2,0,0,1,0,58,0,0,58,0,0
2023,3,YX,Republic Airline,LGA,"New York, NY: LaGuardia",4249,616,152.72,25.72,354.63,1,81.93,76,8,41793,12979,2920,18915,22,6957
2023,3,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",37,11,1.73,0.39,7.17,0,1.7,0,0,425,87,11,210,0,117
2023,3,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",202,43,7.37,0,26.18,0,9.45,2,1,1705,328,0,947,0,430
2023,3,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",54,12,1.96,0,0.26,0,9.79,2,0,498,89,0,11,0,398
2023,3,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",332,52,8.51,1.33,34.61,0,7.55,0,1,2208,369,73,1205,0,561
2023,3,YX,Republic Airline,MHT,"Manchester, NH: Manchester Boston Regional",56,8,2.26,0,3.61,0,2.13,3,0,409,172,0,101,0,136
2023,3,YX,Republic Airline,MIA,"Miami, FL: Miami International",66,19,8.4,0,10.38,0,0.22,3,0,891,603,0,280,0,8
2023,3,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",94,21,7.49,0,7.42,0,6.09,1,0,625,211,0,205,0,209
2023,3,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",84,5,2,0,3,0,0,2,0,159,72,0,87,0,0
2023,3,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",202,26,2.14,1.08,15.35,0,7.44,1,0,1126,108,69,517,0,432
2023,3,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",129,7,1.55,0,4.72,0,0.73,0,1,264,68,0,125,0,71
2023,3,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",39,5,1.23,0,1.27,0,2.49,0,0,242,30,0,25,0,187
2023,3,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",64,26,5.54,0,15.07,0,5.39,0,0,1027,202,0,566,0,259
2023,3,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",144,36,7.95,0,20.06,0,7.99,1,0,2690,493,0,538,0,1659
2023,3,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1091,127,28.39,5.47,60.46,0.68,32,15,2,6625,1960,377,2726,13,1549
2023,3,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",331,44,8.74,0.05,21.09,0,14.13,1,0,2234,612,6,655,0,961
2023,3,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",31,1,0.04,0,0,0,0.96,2,0,24,1,0,0,0,23
2023,3,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",4,2,1.16,0,0,0,0.84,0,0,103,33,0,0,0,70
2023,3,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",646,67,20.42,4.65,24.84,0,17.08,7,0,4097,1563,512,722,0,1300
2023,3,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",1130,144,47.63,1.48,41.58,0,53.31,14,4,7861,2815,184,1322,0,3540
2023,3,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",4,1,0,0,1,0,0,0,0,20,0,0,20,0,0
2023,3,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",257,31,12.04,0,9.33,0,9.63,2,0,1585,667,0,249,0,669
2023,3,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",267,32,10.27,0,12.65,0,9.08,14,0,1654,941,0,311,0,402
2023,3,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",504,64,13.42,2.48,21.15,0,26.95,4,0,3675,1019,187,724,0,1745
2023,3,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",253,24,9.91,0.44,5.72,0,7.94,8,1,1368,565,23,179,0,601
2023,3,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",32,4,0.8,0,0.35,0,2.85,1,0,227,12,0,16,0,199
2023,3,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",176,23,6.02,1.54,5.97,0,9.48,7,1,1277,401,142,150,0,584
2023,3,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",47,7,3.94,0,2.87,0,0.19,2,0,364,287,0,74,0,3
2023,3,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",496,68,20.7,0.69,26.05,0,20.55,7,2,4470,1858,158,921,0,1533
2023,3,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",20,5,0.12,0,4.32,0,0.56,0,0,328,4,0,305,0,19
2023,3,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",279,34,7.51,0.35,21.97,0,4.17,5,1,1112,324,7,616,0,165
2023,3,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",215,17,2.73,1.56,8.19,0,4.51,8,0,987,255,57,353,0,322
2023,3,YX,Republic Airline,TLH,"Tallahassee, FL: Tallahassee International",1,1,1,0,0,0,0,0,0,275,275,0,0,0,0
2023,3,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",62,16,1.91,0,11.18,0,2.91,0,0,558,115,0,302,0,141
2023,3,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",23,1,0,0,1,0,0,0,0,38,0,0,38,0,0
2023,3,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",59,13,0.12,0,10.35,0,2.53,0,0,551,6,0,342,0,203
2023,3,ZW,Air Wisconsin Airlines Corp,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,ALB,"Albany, NY: Albany International",32,9,1.59,0,4.12,0,3.29,1,0,468,72,0,116,0,280
2023,3,ZW,Air Wisconsin Airlines Corp,ALO,"Waterloo, IA: Waterloo Regional",62,14,4,2.38,1.33,1,5.29,1,0,1081,416,279,97,45,244
2023,3,ZW,Air Wisconsin Airlines Corp,ATW,"Appleton, WI: Appleton International",194,42,13.66,0.96,16.5,0,10.89,3,1,1924,742,69,533,0,580
2023,3,ZW,Air Wisconsin Airlines Corp,AVL,"Asheville, NC: Asheville Regional",59,9,2.96,0,0.33,0,5.71,1,1,2728,797,0,20,0,1911
2023,3,ZW,Air Wisconsin Airlines Corp,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",23,7,1.63,0,2.53,0,2.83,0,0,269,78,0,79,0,112
2023,3,ZW,Air Wisconsin Airlines Corp,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",62,12,1.8,1.75,2.45,0,6,1,1,861,130,85,116,0,530
2023,3,ZW,Air Wisconsin Airlines Corp,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",24,3,2.11,0,0.58,0,0.31,0,0,146,121,0,14,0,11
2023,3,ZW,Air Wisconsin Airlines Corp,BTV,"Burlington, VT: Burlington International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,BUF,"Buffalo, NY: Buffalo Niagara International",62,16,5.02,0,4.84,0,6.15,0,1,945,294,0,137,0,514
2023,3,ZW,Air Wisconsin Airlines Corp,CAE,"Columbia, SC: Columbia Metropolitan",96,20,10.39,0,6.53,0,3.08,1,0,883,539,0,186,0,158
2023,3,ZW,Air Wisconsin Airlines Corp,CAK,"Akron, OH: Akron-Canton Regional",33,8,2.52,0,2.92,0,2.56,1,0,676,286,0,143,0,247
2023,3,ZW,Air Wisconsin Airlines Corp,CHA,"Chattanooga, TN: Lovell Field",51,11,4.79,0,5.46,0,0.75,0,0,364,210,0,139,0,15
2023,3,ZW,Air Wisconsin Airlines Corp,CHO,"Charlottesville, VA: Charlottesville Albemarle",29,3,1.96,0.83,0.04,0,0.17,0,0,100,64,29,1,0,6
2023,3,ZW,Air Wisconsin Airlines Corp,CHS,"Charleston, SC: Charleston AFB/International",38,3,1,0,2,0,0,0,0,95,42,0,53,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",43,9,2.35,0,2.51,0,4.14,0,0,566,110,0,98,0,358
2023,3,ZW,Air Wisconsin Airlines Corp,CMH,"Columbus, OH: John Glenn Columbus International",3,1,0.11,0,0.84,0,0.05,0,0,44,5,0,37,0,2
2023,3,ZW,Air Wisconsin Airlines Corp,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",23,7,0.5,0,3.15,0,3.35,0,0,556,95,0,78,0,383
2023,3,ZW,Air Wisconsin Airlines Corp,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",27,4,1.61,0,1.66,0,0.73,0,0,146,50,0,64,0,32
2023,3,ZW,Air Wisconsin Airlines Corp,DAY,"Dayton, OH: James M Cox/Dayton International",279,63,14.81,6.01,19.65,0,22.52,1,0,4748,997,1218,743,0,1790
2023,3,ZW,Air Wisconsin Airlines Corp,DLH,"Duluth, MN: Duluth International",31,3,1.03,0,1.58,0,0.39,2,0,120,60,0,48,0,12
2023,3,ZW,Air Wisconsin Airlines Corp,FAR,"Fargo, ND: Hector International",25,12,3.19,1,2.86,0,4.95,0,0,1587,189,902,95,0,401
2023,3,ZW,Air Wisconsin Airlines Corp,FNT,"Flint, MI: Bishop International",87,15,3.17,0.15,3.92,0,7.76,0,0,1523,810,18,116,0,579
2023,3,ZW,Air Wisconsin Airlines Corp,FSD,"Sioux Falls, SD: Joe Foss Field",23,3,0.51,0,0,0,2.49,0,0,198,30,0,0,0,168
2023,3,ZW,Air Wisconsin Airlines Corp,FWA,"Fort Wayne, IN: Fort Wayne International",8,1,1,0,0,0,0,0,0,43,43,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,GRB,"Green Bay, WI: Green Bay Austin Straubel International",44,6,1,0,1.22,0,3.78,2,0,290,18,0,22,0,250
2023,3,ZW,Air Wisconsin Airlines Corp,GRR,"Grand Rapids, MI: Gerald R. Ford International",78,18,3.96,0,5.12,0,8.92,1,1,1287,304,0,135,0,848
2023,3,ZW,Air Wisconsin Airlines Corp,GSO,"Greensboro/High Point, NC: Piedmont Triad International",80,13,5.89,0.82,1.44,0,4.86,1,0,668,236,116,78,0,238
2023,3,ZW,Air Wisconsin Airlines Corp,GSP,"Greer, SC: Greenville-Spartanburg International",4,2,0.15,0,1,0,0.85,1,0,63,6,0,22,0,35
2023,3,ZW,Air Wisconsin Airlines Corp,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",33,9,2.69,0.2,3.45,0,2.66,0,0,222,48,9,79,0,86
2023,3,ZW,Air Wisconsin Airlines Corp,IAD,"Washington, DC: Washington Dulles International",393,77,23.96,0,28.16,0,24.87,3,0,7451,2480,2,1243,0,3726
2023,3,ZW,Air Wisconsin Airlines Corp,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,IND,"Indianapolis, IN: Indianapolis International",62,13,4.34,0,2.58,0,6.08,0,0,1120,237,0,95,0,788
2023,3,ZW,Air Wisconsin Airlines Corp,LEX,"Lexington, KY: Blue Grass",14,5,0.58,0,1.63,0,2.79,0,0,231,29,0,55,0,147
2023,3,ZW,Air Wisconsin Airlines Corp,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",29,6,2.61,0,3.24,0,0.14,0,0,176,73,0,96,0,7
2023,3,ZW,Air Wisconsin Airlines Corp,LNK,"Lincoln, NE: Lincoln Airport",42,7,0.26,0,3.82,0,2.93,0,0,370,15,0,105,0,250
2023,3,ZW,Air Wisconsin Airlines Corp,MBS,"Saginaw/Bay City/Midland, MI: MBS International",35,4,1,0,1,0,2,0,0,110,33,0,22,0,55
2023,3,ZW,Air Wisconsin Airlines Corp,MCI,"Kansas City, MO: Kansas City International",4,2,1.21,0,0.04,0,0.75,0,0,67,45,0,1,0,21
2023,3,ZW,Air Wisconsin Airlines Corp,MDT,"Harrisburg, PA: Harrisburg International",26,4,0.85,0,2.15,0,1,0,0,136,17,0,37,0,82
2023,3,ZW,Air Wisconsin Airlines Corp,MKE,"Milwaukee, WI: General Mitchell International",179,42,11.14,1.76,14.34,0,14.76,6,0,3743,948,98,440,0,2257
2023,3,ZW,Air Wisconsin Airlines Corp,MLI,"Moline, IL: Quad Cities International",48,12,1.93,0,5.38,0,4.69,1,0,411,80,0,133,0,198
2023,3,ZW,Air Wisconsin Airlines Corp,MSN,"Madison, WI: Dane County Regional-Truax Field",40,7,1.57,0,0.5,0,4.93,0,0,338,45,0,18,0,275
2023,3,ZW,Air Wisconsin Airlines Corp,OMA,"Omaha, NE: Eppley Airfield",27,6,2.54,0.45,1.39,0,1.62,0,0,565,106,18,53,0,388
2023,3,ZW,Air Wisconsin Airlines Corp,ORD,"Chicago, IL: Chicago O'Hare International",2188,433,106.88,15.14,114.97,0.08,195.93,31,3,41776,9165,3696,5023,3,23889
2023,3,ZW,Air Wisconsin Airlines Corp,ORF,"Norfolk, VA: Norfolk International",5,2,0,0,0,0,2,0,0,182,0,0,0,0,182
2023,3,ZW,Air Wisconsin Airlines Corp,PIA,"Peoria, IL: General Downing - Peoria International",66,18,5.04,0,5.83,0,7.14,1,1,1025,237,0,190,0,598
2023,3,ZW,Air Wisconsin Airlines Corp,PIT,"Pittsburgh, PA: Pittsburgh International",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,PVD,"Providence, RI: Rhode Island Tf Green International",9,2,0.9,0,1.08,0,0.03,0,0,68,35,0,32,0,1
2023,3,ZW,Air Wisconsin Airlines Corp,PWM,"Portland, ME: Portland International Jetport",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",108,22,6.3,0.99,6.39,0,8.33,1,1,2335,411,838,279,0,807
2023,3,ZW,Air Wisconsin Airlines Corp,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",45,7,3.42,0,0.59,0,2.99,2,1,1156,941,0,17,0,198
2023,3,ZW,Air Wisconsin Airlines Corp,SAV,"Savannah, GA: Savannah/Hilton Head International",25,9,2.39,0,2.74,0,3.86,0,0,523,93,0,110,0,320
2023,3,ZW,Air Wisconsin Airlines Corp,SBN,"South Bend, IN: South Bend International",25,9,2.76,0,3.06,0,3.18,1,0,296,76,0,50,0,170
2023,3,ZW,Air Wisconsin Airlines Corp,SDF,"Louisville, KY: Louisville Muhammad Ali International",73,17,3.5,0,6.06,0,7.44,0,1,820,90,0,136,0,594
2023,3,ZW,Air Wisconsin Airlines Corp,SGF,"Springfield, MO: Springfield-Branson National",63,16,6.34,0,7.58,0,2.08,0,0,866,266,0,298,0,302
2023,3,ZW,Air Wisconsin Airlines Corp,SYR,"Syracuse, NY: Syracuse Hancock International",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,TUL,"Tulsa, OK: Tulsa International",2,1,0.88,0,0.12,0,0,0,0,26,23,0,3,0,0
2023,3,ZW,Air Wisconsin Airlines Corp,TVC,"Traverse City, MI: Cherry Capital",25,9,3.29,0.71,3.46,0,1.54,1,0,520,215,25,141,0,139
2023,3,ZW,Air Wisconsin Airlines Corp,TYS,"Knoxville, TN: McGhee Tyson",38,6,1.1,0.81,1.32,0,2.77,0,0,357,101,39,58,0,159
2023,2,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional",68,4,1,0,3,0,0,0,0,89,26,0,63,0,0
2023,2,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International",56,3,2,0,1,0,0,0,2,140,124,0,16,0,0
2023,2,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",17,2,2,0,0,0,0,0,0,52,52,0,0,0,0
2023,2,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International",96,14,3.07,0,2.1,0,8.83,4,0,683,97,0,80,0,506
2023,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1574,135,59.79,4.76,18.44,0,52.01,2,0,16180,8647,445,517,0,6571
2023,2,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",44,4,1,1,2,0,0,0,1,112,28,42,42,0,0
2023,2,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional",86,6,2.76,0,1,0,2.24,1,0,289,132,0,39,0,118
2023,2,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",56,5,1.92,1,1.08,0,1,2,0,980,100,787,32,0,61
2023,2,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International",29,4,1.59,0,1.09,0,1.33,1,0,289,175,0,65,0,49
2023,2,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",52,11,2.63,1.19,3.68,0,3.51,2,0,1570,105,294,670,0,501
2023,2,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International",152,19,5.75,1,2.78,0,9.47,9,0,881,388,16,66,0,411
2023,2,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",45,6,0.88,1.7,1.35,0,2.07,2,0,303,37,87,73,0,106
2023,2,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",53,7,3.3,0,0.04,0,3.67,0,0,360,115,0,4,0,241
2023,2,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",56,5,4.81,0,0.17,0,0.02,0,0,264,259,0,4,0,1
2023,2,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",86,7,5.96,0,1.04,0,0,0,0,303,264,0,39,0,0
2023,2,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",84,17,7.2,0.89,4.6,0,4.32,2,0,972,465,117,217,0,173
2023,2,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",172,24,7.6,0,11.28,0,5.12,6,0,970,322,0,345,0,303
2023,2,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56,5,0.79,0.94,1.3,0,1.97,0,0,323,75,83,62,0,103
2023,2,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan",53,12,3.17,0,4.63,0,4.21,1,0,746,145,0,168,0,433
2023,2,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field",108,12,6.17,1.63,2.59,0,1.61,0,0,494,242,110,67,0,75
2023,2,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",148,19,3.73,0,3.99,0,11.28,2,0,968,226,0,127,0,615
2023,2,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International",165,26,7.35,1,7.24,0,10.41,5,0,1741,521,32,476,0,712
2023,2,9E,Endeavor Air Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",219,35,8.69,0,13.75,0,12.55,6,0,1793,436,0,389,0,968
2023,2,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",212,29,11.19,0.55,8.13,0,9.14,4,0,1530,642,18,285,0,585
2023,2,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",65,4,3,0,0,0,1,0,0,128,95,0,0,0,33
2023,2,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",61,5,2.41,1,0.64,0,0.95,0,0,350,141,141,33,0,35
2023,2,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",522,59,13.35,1,15.8,0,28.85,14,0,3982,820,39,609,0,2514
2023,2,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",56,3,0.01,0,1,0,1.99,4,0,196,1,0,48,0,147
2023,2,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",49,4,2.68,0,0.56,0,0.76,0,0,405,346,0,18,0,41
2023,2,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",156,22,9.24,1,6.48,0,5.27,0,0,1414,753,47,176,0,438
2023,2,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",56,4,2.96,0.96,0.08,0,0,0,0,157,106,48,3,0,0
2023,2,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",159,13,4.06,0,4.38,0,4.56,8,0,564,118,0,107,0,339
2023,2,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1091,104,29.36,5.23,29.49,0,39.91,28,0,8809,3364,597,975,0,3873
2023,2,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",52,2,2,0,0,0,0,0,0,66,66,0,0,0,0
2023,2,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",127,27,7.17,1,18.52,0,0.31,1,0,2312,1065,106,1123,0,18
2023,2,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International",24,1,0,0,1,0,0,0,0,61,0,0,61,0,0
2023,2,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",27,1,1,0,0,0,0,0,0,20,20,0,0,0,0
2023,2,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,9E,Endeavor Air Inc.,GFK,"Grand Forks, ND: Grand Forks International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,2,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",82,5,1.93,1,1.84,0,0.23,3,0,366,194,127,40,0,5
2023,2,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",63,12,5.18,0,2.31,0,4.51,2,0,619,258,0,63,0,298
2023,2,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",96,17,4.52,0.35,2.46,0,9.67,4,0,1017,246,13,69,0,689
2023,2,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",76,14,2.89,0,4.36,0,6.75,2,0,847,87,0,148,0,612
2023,2,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",76,9,6.13,0,1,0,1.87,0,0,1296,1134,0,16,0,146
2023,2,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",8,2,0.76,0,1.24,0,0,0,0,292,188,0,104,0,0
